branch	name	FractionOverlaps	event	final_name
JBLAB-4940	ANO4	1.0	gain	ANO4 +
JBLAB-4940	SLC5A8	1.0	gain	SLC5A8 +
JBLAB-4940	GNPTAB	1.0	gain	GNPTAB +
JBLAB-4940	TXNRD1	1.0	gain	TXNRD1 +
JBLAB-4940	EID3	1.0	gain	EID3 +
JBLAB-4940	CHST11	1.0	gain	CHST11 +
JBLAB-4940	ALDH1L2	1.0	gain	ALDH1L2 +
JBLAB-4940	APPL2	1.0	gain	APPL2 +
JBLAB-4940	RIC8B	1.0	gain	RIC8B +
JBLAB-4940	BTBD11	1.0	gain	BTBD11 +
JBLAB-4940	DAO	1.0	gain	DAO +
JBLAB-4940	TCHP	1.0	gain	TCHP +
JBLAB-4940	RAD9B	1.0	gain	RAD9B +
JBLAB-4940	ATXN2	1.0	gain	ATXN2 +
JBLAB-4940	NAA25	1.0	gain	NAA25 +
JBLAB-4940	PTPN11	1.0	gain	PTPN11 +
JBLAB-4940	DTX1	1.0	gain	DTX1 +
JBLAB-4940	TBX3	1.0	gain	TBX3 +
JBLAB-4940	CCDC60	1.0	gain	CCDC60 +
JBLAB-4940	MLEC	1.0	gain	MLEC +
JBLAB-4940	ACADS	1.0	gain	ACADS +
JBLAB-4940	SPPL3	1.0	gain	SPPL3 +
JBLAB-4940	HNF1A	1.0	gain	HNF1A +
JBLAB-4940	BCL7A	1.0	gain	BCL7A +
JBLAB-4940	RSRC2	1.0	gain	RSRC2 +
JBLAB-4940	ARL6IP4	1.0	gain	ARL6IP4 +
JBLAB-4940	SBNO1	1.0	gain	SBNO1 +
JBLAB-4940	CCDC92	1.0	gain	CCDC92 +
JBLAB-4940	PARP2	1.0	gain	PARP2 +
JBLAB-4940	APEX1	1.0	gain	APEX1 +
JBLAB-4940	RALGAPA1	0.9570036131727643	gain	RALGAPA1 +
JBLAB-4940	FOXA1	1.0	gain	FOXA1 +
JBLAB-4940	FANCM	1.0	gain	FANCM +
JBLAB-4940	CAMTA2	1.0	gain	CAMTA2 +
JBLAB-4940	USP6	1.0	gain	USP6 +
JBLAB-4940	ACADVL	1.0	gain	ACADVL +
JBLAB-4940	CTDNEP1	1.0	gain	CTDNEP1 +
JBLAB-4940	YBX2	1.0	gain	YBX2 +
JBLAB-4940	GPS2	1.0	gain	GPS2 +
JBLAB-4940	KCTD11	1.0	gain	KCTD11 +
JBLAB-4940	POLR2A	1.0	gain	POLR2A +
JBLAB-4940	TNFSF12	1.0	gain	TNFSF12 +
JBLAB-4940	SENP3	1.0	gain	SENP3 +
JBLAB-4940	TP53	1.0	gain	TP53 +
JBLAB-4940	CHD3	1.0	gain	CHD3 +
JBLAB-4940	PER1	1.0	gain	PER1 +
JBLAB-4940	ODF4	1.0	gain	ODF4 +
JBLAB-4940	MYH10	1.0	gain	MYH10 +
JBLAB-4940	PIK3R5	1.0	gain	PIK3R5 +
JBLAB-4940	MYH2	1.0	gain	MYH2 +
JBLAB-4940	MAP2K4	1.0	gain	MAP2K4 +
JBLAB-4940	CCDC144NL	1.0	gain	CCDC144NL +
JBLAB-4940	TMEM11	1.0	gain	TMEM11 +
JBLAB-4940	SUPT6H	1.0	gain	SUPT6H +
JBLAB-4940	TAOK1	1.0	gain	TAOK1 +
JBLAB-4940	BLMH	1.0	gain	BLMH +
JBLAB-4940	NF1	1.0	gain	NF1 +
JBLAB-4940	SUZ12	1.0	gain	SUZ12 +
JBLAB-4940	RHBDL3	1.0	gain	RHBDL3 +
JBLAB-4940	MYO1D	1.0	gain	MYO1D +
JBLAB-4940	SPACA3	1.0	gain	SPACA3 +
JBLAB-4940	CCL8	1.0	gain	CCL8 +
JBLAB-4940	SLC35G3	1.0	gain	SLC35G3 +
JBLAB-4940	TAF15	1.0	gain	TAF15 +
JBLAB-4940	GGNBP2	1.0	gain	GGNBP2 +
JBLAB-4940	DUSP14	1.0	gain	DUSP14 +
JBLAB-4940	TBC1D3	1.0	gain	TBC1D3 +
JBLAB-4940	MED1	1.0	gain	MED1 +
JBLAB-4940	CDK12	1.0	gain	CDK12 +
JBLAB-4940	NEUROD2	1.0	gain	NEUROD2 +
JBLAB-4940	PPP1R1B	1.0	gain	PPP1R1B +
JBLAB-4940	ERBB2	1.0	gain	ERBB2 +
JBLAB-4940	THRA	1.0	gain	THRA +
JBLAB-4940	CASC3	1.0	gain	CASC3 +
JBLAB-4940	KRT222	1.0	gain	KRT222 +
JBLAB-4940	KRTAP1-3	1.0	gain	KRTAP1-3 +
JBLAB-4940	KRTAP4-7	1.0	gain	KRTAP4-7 +
JBLAB-4940	KRTAP4-11	1.0	gain	KRTAP4-11 +
JBLAB-4940	KRTAP4-6	1.0	gain	KRTAP4-6 +
JBLAB-4940	KRTAP4-5	1.0	gain	KRTAP4-5 +
JBLAB-4940	KRTAP9-8	1.0	gain	KRTAP9-8 +
JBLAB-4940	KRT13	1.0	gain	KRT13 +
JBLAB-4940	KRT15	1.0	gain	KRT15 +
JBLAB-4940	STAT3	1.0	gain	STAT3 +
JBLAB-4940	PSMC3IP	1.0	gain	PSMC3IP +
JBLAB-4940	RUNDC1	1.0	gain	RUNDC1 +
JBLAB-4940	BRCA1	1.0	gain	BRCA1 +
JBLAB-4940	TMEM106A	1.0	gain	TMEM106A +
JBLAB-4940	GPATCH8	1.0	gain	GPATCH8 +
JBLAB-4940	ACBD4	1.0	gain	ACBD4 +
JBLAB-4940	ARHGAP27	1.0	gain	ARHGAP27 +
JBLAB-4940	KANSL1	1.0	gain	KANSL1 +
JBLAB-4940	CDC27	1.0	gain	CDC27 +
JBLAB-4940	TBKBP1	1.0	gain	TBKBP1 +
JBLAB-4940	IGF2BP1	1.0	gain	IGF2BP1 +
JBLAB-4940	SPOP	1.0	gain	SPOP +
JBLAB-4940	SAMD14	1.0	gain	SAMD14 +
JBLAB-4940	EME1	1.0	gain	EME1 +
JBLAB-4940	LUC7L3	1.0	gain	LUC7L3 +
JBLAB-4940	TOB1	1.0	gain	TOB1 +
JBLAB-4940	HLF	1.0	gain	HLF +
JBLAB-4940	SRSF1	1.0	gain	SRSF1 +
JBLAB-4940	EPX	1.0	gain	EPX +
JBLAB-4940	RNF43	1.0	gain	RNF43 +
JBLAB-4940	PPM1E	1.0	gain	PPM1E +
JBLAB-4940	SMG8	1.0	gain	SMG8 +
JBLAB-4940	YPEL2	1.0	gain	YPEL2 +
JBLAB-4940	RPS6KB1	1.0	gain	RPS6KB1 +
JBLAB-4940	USP32	1.0	gain	USP32 +
JBLAB-4940	APPBP2	1.0	gain	APPBP2 +
JBLAB-4940	PPM1D	1.0	gain	PPM1D +
JBLAB-4940	PSMC5	1.0	gain	PSMC5 +
JBLAB-4940	SMARCD2	1.0	gain	SMARCD2 +
JBLAB-4940	GH2	1.0	gain	GH2 +
JBLAB-4940	DDX5	1.0	gain	DDX5 +
JBLAB-4940	SMURF2	1.0	gain	SMURF2 +
JBLAB-4940	GNA13	1.0	gain	GNA13 +
JBLAB-4940	MIB1	1.0	gain	MIB1 +
JBLAB-4940	CABYR	1.0	gain	CABYR +
JBLAB-4940	ZNF521	1.0	gain	ZNF521 +
JBLAB-4940	CDH2	1.0	gain	CDH2 +
JBLAB-4940	TRAPPC8	1.0	gain	TRAPPC8 +
JBLAB-4940	KLHL14	1.0	gain	KLHL14 +
JBLAB-4940	NOL4	1.0	gain	NOL4 +
JBLAB-4940	EPG5	1.0	gain	EPG5 +
JBLAB-4940	SMAD2	1.0	gain	SMAD2 +
JBLAB-4940	ZBTB7C	1.0	gain	ZBTB7C +
JBLAB-4940	SMAD7	1.0	gain	SMAD7 +
JBLAB-4940	MBD1	1.0	gain	MBD1 +
JBLAB-4940	SMAD4	1.0	gain	SMAD4 +
JBLAB-4940	DCC	1.0	gain	DCC +
JBLAB-4940	TCF4	1.0	gain	TCF4 +
JBLAB-4940	TXNL1	1.0	gain	TXNL1 +
JBLAB-4940	WDR7	1.0	gain	WDR7 +
JBLAB-4940	MALT1	1.0	gain	MALT1 +
JBLAB-4940	CPLX4	1.0	gain	CPLX4 +
JBLAB-4940	CCBE1	1.0	gain	CCBE1 +
JBLAB-4940	ZNF333	1.0	gain	ZNF333 +
JBLAB-4940	OR7C1	1.0	gain	OR7C1 +
JBLAB-4940	CCDC105	1.0	gain	CCDC105 +
JBLAB-4940	NOTCH3	1.0	gain	NOTCH3 +
JBLAB-4940	CHERP	1.0	gain	CHERP +
JBLAB-4940	TMEM38A	1.0	gain	TMEM38A +
JBLAB-4940	HAUS8	1.0	gain	HAUS8 +
JBLAB-4940	PDE4C	1.0	gain	PDE4C +
JBLAB-4940	MEF2B	1.0	gain	MEF2B +
JBLAB-4940	ZNF101	1.0	gain	ZNF101 +
JBLAB-4940	KRTAP12-4	1.0	gain	KRTAP12-4 +
JBLAB-4940	chr5p	0.9581967008196721	loss	5p -
JBLAB-4940	chr10	0.9867710380847249	loss	10 -
JBLAB-4940	SGMS2	1.0	loss	SGMS2 -
JBLAB-4940	CFI	1.0	loss	CFI -
JBLAB-4940	LARP7	1.0	loss	LARP7 -
JBLAB-4940	UGT8	1.0	loss	UGT8 -
JBLAB-4940	METTL14	1.0	loss	METTL14 -
JBLAB-4940	PRDM5	1.0	loss	PRDM5 -
JBLAB-4940	IL21	1.0	loss	IL21 -
JBLAB-4940	FAT4	1.0	loss	FAT4 -
JBLAB-4940	MFSD8	1.0	loss	MFSD8 -
JBLAB-4940	ADAMTS16	1.0	loss	ADAMTS16 -
JBLAB-4940	UBE2QL1	1.0	loss	UBE2QL1 -
JBLAB-4940	FAM173B	1.0	loss	FAM173B -
JBLAB-4940	TRIO	1.0	loss	TRIO -
JBLAB-4940	MARCH11	1.0	loss	MARCH11 -
JBLAB-4940	CDH12	1.0	loss	CDH12 -
JBLAB-4940	CDH10	1.0	loss	CDH10 -
JBLAB-4940	ZFR	1.0	loss	ZFR -
JBLAB-4940	CAPSL	1.0	loss	CAPSL -
JBLAB-4940	LMBRD2	1.0	loss	LMBRD2 -
JBLAB-4940	RANBP3L	1.0	loss	RANBP3L -
JBLAB-4940	NIPBL	1.0	loss	NIPBL -
JBLAB-4940	C5orf28	1.0	loss	C5orf28 -
JBLAB-4940	ARL15	1.0	loss	ARL15 -
JBLAB-4940	DDX4	1.0	loss	DDX4 -
JBLAB-4940	MAP3K1	1.0	loss	MAP3K1 -
JBLAB-4940	PLK2	1.0	loss	PLK2 -
JBLAB-4940	TRIM23	1.0	loss	TRIM23 -
JBLAB-4940	PIK3R1	1.0	loss	PIK3R1 -
JBLAB-4940	TNPO1	1.0	loss	TNPO1 -
JBLAB-4940	PAPD4	1.0	loss	PAPD4 -
JBLAB-4940	MSH3	1.0	loss	MSH3 -
JBLAB-4940	RASGRF2	1.0	loss	RASGRF2 -
JBLAB-4940	RASA1	1.0	loss	RASA1 -
JBLAB-4940	MEF2C	1.0	loss	MEF2C -
JBLAB-4940	ARRDC3	1.0	loss	ARRDC3 -
JBLAB-4940	CAST	1.0	loss	CAST -
JBLAB-4940	FBXL17	1.0	loss	FBXL17 -
JBLAB-4940	EPB41L4A	1.0	loss	EPB41L4A -
JBLAB-4940	APC	1.0	loss	APC -
JBLAB-4940	SRP19	1.0	loss	SRP19 -
JBLAB-4940	KCNN2	1.0	loss	KCNN2 -
JBLAB-4940	AKR1C2	1.0	loss	AKR1C2 -
JBLAB-4940	SFMBT2	1.0	loss	SFMBT2 -
JBLAB-4940	ITIH5	1.0	loss	ITIH5 -
JBLAB-4940	TAF3	1.0	loss	TAF3 -
JBLAB-4940	GATA3	1.0	loss	GATA3 -
JBLAB-4940	UPF2	1.0	loss	UPF2 -
JBLAB-4940	DHTKD1	1.0	loss	DHTKD1 -
JBLAB-4940	PTER	1.0	loss	PTER -
JBLAB-4940	VIM	1.0	loss	VIM -
JBLAB-4940	ST8SIA6	1.0	loss	ST8SIA6 -
JBLAB-4940	CACNB2	1.0	loss	CACNB2 -
JBLAB-4940	MLLT10	1.0	loss	MLLT10 -
JBLAB-4940	DNAJC1	1.0	loss	DNAJC1 -
JBLAB-4940	MYO3A	1.0	loss	MYO3A -
JBLAB-4940	ABI1	1.0	loss	ABI1 -
JBLAB-4940	WAC	1.0	loss	WAC -
JBLAB-4940	BAMBI	1.0	loss	BAMBI -
JBLAB-4940	ZEB1	1.0	loss	ZEB1 -
JBLAB-4940	ARHGAP12	1.0	loss	ARHGAP12 -
JBLAB-4940	CUL2	1.0	loss	CUL2 -
JBLAB-4940	ZNF485	1.0	loss	ZNF485 -
JBLAB-4940	ZNF32	1.0	loss	ZNF32 -
JBLAB-4940	C10orf25	1.0	loss	C10orf25 -
JBLAB-4940	MARCH8	1.0	loss	MARCH8 -
JBLAB-4940	ZNF488	1.0	loss	ZNF488 -
JBLAB-4940	MAPK8	1.0	loss	MAPK8 -
JBLAB-4940	TFAM	1.0	loss	TFAM -
JBLAB-4940	ARID5B	1.0	loss	ARID5B -
JBLAB-4940	JMJD1C	1.0	loss	JMJD1C -
JBLAB-4940	HERC4	1.0	loss	HERC4 -
JBLAB-4940	RUFY2	1.0	loss	RUFY2 -
JBLAB-4940	CCAR1	1.0	loss	CCAR1 -
JBLAB-4940	ANXA7	1.0	loss	ANXA7 -
JBLAB-4940	SYNPO2L	1.0	loss	SYNPO2L -
JBLAB-4940	FUT11	1.0	loss	FUT11 -
JBLAB-4940	ZSWIM8	1.0	loss	ZSWIM8 -
JBLAB-4940	KAT6B	1.0	loss	KAT6B -
JBLAB-4940	NRG3	1.0	loss	NRG3 -
JBLAB-4940	GRID1	1.0	loss	GRID1 -
JBLAB-4940	ATAD1	1.0	loss	ATAD1 -
JBLAB-4940	PTEN	1.0	loss	PTEN -
JBLAB-4940	FAS	1.0	loss	FAS -
JBLAB-4940	KIF20B	1.0	loss	KIF20B -
JBLAB-4940	PPP1R3C	1.0	loss	PPP1R3C -
JBLAB-4940	BTAF1	1.0	loss	BTAF1 -
JBLAB-4940	CCNJ	1.0	loss	CCNJ -
JBLAB-4940	TLL2	1.0	loss	TLL2 -
JBLAB-4940	TM9SF3	1.0	loss	TM9SF3 -
JBLAB-4940	R3HCC1L	1.0	loss	R3HCC1L -
JBLAB-4940	HPS1	1.0	loss	HPS1 -
JBLAB-4940	HPSE2	1.0	loss	HPSE2 -
JBLAB-4940	PAX2	1.0	loss	PAX2 -
JBLAB-4940	KCNIP2	1.0	loss	KCNIP2 -
JBLAB-4940	LDB1	1.0	loss	LDB1 -
JBLAB-4940	NFKB2	1.0	loss	NFKB2 -
JBLAB-4940	SUFU	1.0	loss	SUFU -
JBLAB-4940	SH3PXD2A	1.0	loss	SH3PXD2A -
JBLAB-4940	SLK	1.0	loss	SLK -
JBLAB-4940	GSTO2	1.0	loss	GSTO2 -
JBLAB-4940	SORCS1	1.0	loss	SORCS1 -
JBLAB-4940	TECTB	1.0	loss	TECTB -
JBLAB-4940	TCF7L2	1.0	loss	TCF7L2 -
JBLAB-4940	NRAP	1.0	loss	NRAP -
JBLAB-4940	ATRNL1	1.0	loss	ATRNL1 -
JBLAB-4940	CACUL1	1.0	loss	CACUL1 -
JBLAB-4940	PRDX3	1.0	loss	PRDX3 -
JBLAB-4940	FGFR2	1.0	loss	FGFR2 -
JBLAB-4940	C10orf88	1.0	loss	C10orf88 -
JBLAB-4940	IKZF5	1.0	loss	IKZF5 -
JBLAB-4940	CPXM2	1.0	loss	CPXM2 -
JBLAB-4940	MKI67	1.0	loss	MKI67 -
JBLAB-4940	WT1	1.0	loss	WT1 -
JBLAB-4940	QSER1	1.0	loss	QSER1 -
JBLAB-4940	API5	1.0	loss	API5 -
JBLAB-4940	C11orf94	1.0	loss	C11orf94 -
JBLAB-4940	AMBRA1	1.0	loss	AMBRA1 -
JBLAB-4940	KBTBD4	1.0	loss	KBTBD4 -
JBLAB-4940	TRIM48	1.0	loss	TRIM48 -
JBLAB-4940	OR5I1	1.0	loss	OR5I1 -
JBLAB-4940	OR5M3	1.0	loss	OR5M3 -
JBLAB-4940	CTNND1	1.0	loss	CTNND1 -
JBLAB-4940	STX3	1.0	loss	STX3 -
JBLAB-4940	MS4A8	1.0	loss	MS4A8 -
JBLAB-4940	EML3	1.0	loss	EML3 -
JBLAB-4940	GNG3	1.0	loss	GNG3 -
JBLAB-4940	HNRNPUL2	1.0	loss	HNRNPUL2 -
JBLAB-4940	STX5	1.0	loss	STX5 -
JBLAB-4940	RTN3	1.0	loss	RTN3 -
JBLAB-4940	MARK2	1.0	loss	MARK2 -
JBLAB-4940	RCOR2	1.0	loss	RCOR2 -
JBLAB-4940	STIP1	1.0	loss	STIP1 -
JBLAB-4940	VEGFB	1.0	loss	VEGFB -
JBLAB-4940	PLCB3	1.0	loss	PLCB3 -
JBLAB-4940	NRXN2	1.0	loss	NRXN2 -
JBLAB-4940	SF1	1.0	loss	SF1 -
JBLAB-4940	MEN1	1.0	loss	MEN1 -
JBLAB-4940	MRPL49	1.0	loss	MRPL49 -
JBLAB-4940	POLA2	1.0	loss	POLA2 -
JBLAB-4940	FIBP	1.0	loss	FIBP -
JBLAB-4940	BRMS1	1.0	loss	BRMS1 -
JBLAB-4940	CTSF	1.0	loss	CTSF -
JBLAB-4940	LRFN4	1.0	loss	LRFN4 -
JBLAB-4940	TBC1D10C	0.9855870445344129	loss	TBC1D10C -
JBLAB-4940	DHCR7	1.0	loss	DHCR7 -
JBLAB-4940	INPPL1	1.0	loss	INPPL1 -
JBLAB-4940	DNAJB13	1.0	loss	DNAJB13 -
JBLAB-4940	POLD3	1.0	loss	POLD3 -
JBLAB-4940	UVRAG	1.0	loss	UVRAG -
JBLAB-4940	WNT11	1.0	loss	WNT11 -
JBLAB-4940	CAPN5	1.0	loss	CAPN5 -
JBLAB-4940	INTS4	1.0	loss	INTS4 -
JBLAB-4940	NDUFC2	1.0	loss	NDUFC2 -
JBLAB-4940	DLG2	1.0	loss	DLG2 -
JBLAB-4940	GRM5	1.0	loss	GRM5 -
JBLAB-4940	AMOTL1	1.0	loss	AMOTL1 -
JBLAB-4940	CNTN5	1.0	loss	CNTN5 -
JBLAB-4940	TRPC6	1.0	loss	TRPC6 -
JBLAB-4940	ANGPTL5	1.0	loss	ANGPTL5 -
JBLAB-4940	MMP10	1.0	loss	MMP10 -
JBLAB-4940	ATM	1.0	loss	ATM -
JBLAB-4940	USP28	1.0	loss	USP28 -
JBLAB-4940	HTR3B	1.0	loss	HTR3B -
JBLAB-4940	NNMT	1.0	loss	NNMT -
JBLAB-4940	REXO2	1.0	loss	REXO2 -
JBLAB-4940	SIK3	1.0	loss	SIK3 -
JBLAB-4940	PAFAH1B2	1.0	loss	PAFAH1B2 -
JBLAB-4940	TMPRSS4	1.0	loss	TMPRSS4 -
JBLAB-4940	KMT2A	1.0	loss	KMT2A -
JBLAB-4940	TREH	1.0	loss	TREH -
JBLAB-4940	MFRP	1.0	loss	MFRP -
JBLAB-4940	DACH1	1.0	loss	DACH1 -
JBLAB-4940	FBXL3	1.0	loss	FBXL3 -
JBLAB-4940	RNF219	1.0	loss	RNF219 -
JBLAB-4940	RBM26	1.0	loss	RBM26 -
JBLAB-4940	GPC6	1.0	loss	GPC6 -
JBLAB-4940	DCT	1.0	loss	DCT -
JBLAB-4940	SOX21	1.0	loss	SOX21 -
JBLAB-4940	CLDN10	1.0	loss	CLDN10 -
JBLAB-4940	CLYBL	1.0	loss	CLYBL -
JBLAB-4940	PCCA	1.0	loss	PCCA -
JBLAB-4940	NALCN	1.0	loss	NALCN -
JBLAB-4940	COL4A1	1.0	loss	COL4A1 -
JBLAB-4940	COL4A2	1.0	loss	COL4A2 -
JBLAB-4940	ING1	1.0	loss	ING1 -
JBLAB-4940	CDH7	1.0	loss	CDH7 -
JBLAB-4940	DOK6	1.0	loss	DOK6 -
JBLAB-4940	CD226	1.0	loss	CD226 -
JBLAB-4940	NETO1	1.0	loss	NETO1 -
JBLAB-4941	chr1q	1.0	gain	1q +
JBLAB-4941	chr6q	0.914725503209156	gain	6q +
JBLAB-4941	chr8q	0.9817024118680187	gain	8q +
JBLAB-4941	chr9q	1.0	gain	9q +
JBLAB-4941	KLHL17	1.0	gain	KLHL17 +
JBLAB-4941	TNFRSF18	1.0	gain	TNFRSF18 +
JBLAB-4941	MXRA8	1.0	gain	MXRA8 +
JBLAB-4941	FNBP1L	1.0	gain	FNBP1L +
JBLAB-4941	ARHGAP29	1.0	gain	ARHGAP29 +
JBLAB-4941	DPYD	1.0	gain	DPYD +
JBLAB-4941	GPR88	1.0	gain	GPR88 +
JBLAB-4941	OLFM3	1.0	gain	OLFM3 +
JBLAB-4941	COL11A1	1.0	gain	COL11A1 +
JBLAB-4941	AMY2A	1.0	gain	AMY2A +
JBLAB-4941	NTNG1	1.0	gain	NTNG1 +
JBLAB-4941	PRPF38B	1.0	gain	PRPF38B +
JBLAB-4941	GPSM2	1.0	gain	GPSM2 +
JBLAB-4941	WDR47	1.0	gain	WDR47 +
JBLAB-4941	SYPL2	1.0	gain	SYPL2 +
JBLAB-4941	RBM15	1.0	gain	RBM15 +
JBLAB-4941	KCNA10	1.0	gain	KCNA10 +
JBLAB-4941	KCND3	1.0	gain	KCND3 +
JBLAB-4941	AMPD1	1.0	gain	AMPD1 +
JBLAB-4941	NRAS	1.0	gain	NRAS +
JBLAB-4941	CSDE1	1.0	gain	CSDE1 +
JBLAB-4941	CD58	1.0	gain	CD58 +
JBLAB-4941	PHGDH	1.0	gain	PHGDH +
JBLAB-4941	NOTCH2	1.0	gain	NOTCH2 +
JBLAB-4941	NBPF10	1.0	gain	NBPF10 +
JBLAB-4941	NOTCH2NL	1.0	gain	NOTCH2NL +
JBLAB-4941	BCL9	1.0	gain	BCL9 +
JBLAB-4941	NBPF9	1.0	gain	NBPF9 +
JBLAB-4941	HIST2H2BF	1.0	gain	HIST2H2BF +
JBLAB-4941	CTSK	1.0	gain	CTSK +
JBLAB-4941	SETDB1	1.0	gain	SETDB1 +
JBLAB-4941	MLLT11	1.0	gain	MLLT11 +
JBLAB-4941	ZNF687	1.0	gain	ZNF687 +
JBLAB-4941	POGZ	1.0	gain	POGZ +
JBLAB-4941	RPTN	1.0	gain	RPTN +
JBLAB-4941	LCE5A	1.0	gain	LCE5A +
JBLAB-4941	LCE2D	1.0	gain	LCE2D +
JBLAB-4941	C1orf68	1.0	gain	C1orf68 +
JBLAB-4941	LELP1	1.0	gain	LELP1 +
JBLAB-4941	S100A8	1.0	gain	S100A8 +
JBLAB-4941	RAB13	1.0	gain	RAB13 +
JBLAB-4941	CHRNB2	1.0	gain	CHRNB2 +
JBLAB-4941	PYGO2	1.0	gain	PYGO2 +
JBLAB-4941	EFNA4	1.0	gain	EFNA4 +
JBLAB-4941	MTX1	1.0	gain	MTX1 +
JBLAB-4941	ASH1L	1.0	gain	ASH1L +
JBLAB-4941	RIT1	1.0	gain	RIT1 +
JBLAB-4941	KIAA0907	1.0	gain	KIAA0907 +
JBLAB-4941	MRPL24	1.0	gain	MRPL24 +
JBLAB-4941	ETV3	1.0	gain	ETV3 +
JBLAB-4941	CD5L	1.0	gain	CD5L +
JBLAB-4941	KIRREL	1.0	gain	KIRREL +
JBLAB-4941	CD1D	1.0	gain	CD1D +
JBLAB-4941	CD1A	1.0	gain	CD1A +
JBLAB-4941	SPTA1	1.0	gain	SPTA1 +
JBLAB-4941	KCNJ9	1.0	gain	KCNJ9 +
JBLAB-4941	ATP1A2	1.0	gain	ATP1A2 +
JBLAB-4941	ATP1A4	1.0	gain	ATP1A4 +
JBLAB-4941	VANGL2	1.0	gain	VANGL2 +
JBLAB-4941	CD84	1.0	gain	CD84 +
JBLAB-4941	SLAMF1	1.0	gain	SLAMF1 +
JBLAB-4941	NIT1	1.0	gain	NIT1 +
JBLAB-4941	MPZ	1.0	gain	MPZ +
JBLAB-4941	NUF2	1.0	gain	NUF2 +
JBLAB-4941	RXRG	1.0	gain	RXRG +
JBLAB-4941	BLZF1	1.0	gain	BLZF1 +
JBLAB-4941	SELP	1.0	gain	SELP +
JBLAB-4941	PRRX1	1.0	gain	PRRX1 +
JBLAB-4941	PRRC2C	1.0	gain	PRRC2C +
JBLAB-4941	ZBTB37	1.0	gain	ZBTB37 +
JBLAB-4941	ASTN1	1.0	gain	ASTN1 +
JBLAB-4941	RASAL2	1.0	gain	RASAL2 +
JBLAB-4941	ABL2	1.0	gain	ABL2 +
JBLAB-4941	TOR1AIP1	1.0	gain	TOR1AIP1 +
JBLAB-4941	XPR1	1.0	gain	XPR1 +
JBLAB-4941	MR1	1.0	gain	MR1 +
JBLAB-4941	CACNA1E	1.0	gain	CACNA1E +
JBLAB-4941	RNF2	1.0	gain	RNF2 +
JBLAB-4941	IVNS1ABP	1.0	gain	IVNS1ABP +
JBLAB-4941	HMCN1	1.0	gain	HMCN1 +
JBLAB-4941	CDC73	1.0	gain	CDC73 +
JBLAB-4941	B3GALT2	1.0	gain	B3GALT2 +
JBLAB-4941	KCNT2	1.0	gain	KCNT2 +
JBLAB-4941	CFHR4	1.0	gain	CFHR4 +
JBLAB-4941	C1orf53	1.0	gain	C1orf53 +
JBLAB-4941	IGFN1	1.0	gain	IGFN1 +
JBLAB-4941	ELF3	1.0	gain	ELF3 +
JBLAB-4941	UBE2T	1.0	gain	UBE2T +
JBLAB-4941	PPP1R12B	1.0	gain	PPP1R12B +
JBLAB-4941	PPFIA4	1.0	gain	PPFIA4 +
JBLAB-4941	PLEKHA6	1.0	gain	PLEKHA6 +
JBLAB-4941	NFASC	1.0	gain	NFASC +
JBLAB-4941	NUCKS1	1.0	gain	NUCKS1 +
JBLAB-4941	AVPR1B	1.0	gain	AVPR1B +
JBLAB-4941	CR1	1.0	gain	CR1 +
JBLAB-4941	PLXNA2	1.0	gain	PLXNA2 +
JBLAB-4941	IRF6	1.0	gain	IRF6 +
JBLAB-4941	SLC30A1	1.0	gain	SLC30A1 +
JBLAB-4941	INTS7	1.0	gain	INTS7 +
JBLAB-4941	NENF	1.0	gain	NENF +
JBLAB-4941	BATF3	1.0	gain	BATF3 +
JBLAB-4941	GPATCH2	1.0	gain	GPATCH2 +
JBLAB-4941	SPATA17	1.0	gain	SPATA17 +
JBLAB-4941	CAPN2	1.0	gain	CAPN2 +
JBLAB-4941	ENAH	1.0	gain	ENAH +
JBLAB-4941	TMEM63A	1.0	gain	TMEM63A +
JBLAB-4941	ACBD3	1.0	gain	ACBD3 +
JBLAB-4941	LIN9	1.0	gain	LIN9 +
JBLAB-4941	ZNF678	1.0	gain	ZNF678 +
JBLAB-4941	TRIM67	1.0	gain	TRIM67 +
JBLAB-4941	IRF2BP2	1.0	gain	IRF2BP2 +
JBLAB-4941	ARID4B	1.0	gain	ARID4B +
JBLAB-4941	GNG4	1.0	gain	GNG4 +
JBLAB-4941	GPR137B	1.0	gain	GPR137B +
JBLAB-4941	RYR2	1.0	gain	RYR2 +
JBLAB-4941	RGS7	1.0	gain	RGS7 +
JBLAB-4941	ZBTB18	1.0	gain	ZBTB18 +
JBLAB-4941	SCCPDH	1.0	gain	SCCPDH +
JBLAB-4941	OR2T35	1.0	gain	OR2T35 +
JBLAB-4941	CCDC88A	1.0	gain	CCDC88A +
JBLAB-4941	UGP2	1.0	gain	UGP2 +
JBLAB-4941	SPRED2	1.0	gain	SPRED2 +
JBLAB-4941	PCBP1	1.0	gain	PCBP1 +
JBLAB-4941	TGFA	1.0	gain	TGFA +
JBLAB-4941	WBP1	1.0	gain	WBP1 +
JBLAB-4941	HK2	1.0	gain	HK2 +
JBLAB-4941	TACR1	1.0	gain	TACR1 +
JBLAB-4941	REG1A	1.0	gain	REG1A +
JBLAB-4941	KCMF1	1.0	gain	KCMF1 +
JBLAB-4941	KDM3A	1.0	gain	KDM3A +
JBLAB-4941	RNF103	1.0	gain	RNF103 +
